id,DateTime,max_temp,min_temp,avg_temp,rh_max,rh_min,rh_avg,L,et0
664,8/21/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
665,8/21/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
666,8/21/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
667,8/21/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
668,8/21/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
669,8/21/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
670,8/21/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
671,8/21/2018 17:00,29.38,23.68,27.68,49.8,44.8,47.55,479,6.25
672,8/21/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
673,8/22/2018 6:00,28.47,22.77,26.77,56.9,51.9,54.65,69,5.37
674,8/22/2018 7:00,29.38,23.68,27.68,54.8,49.8,52.55,120,5.89
675,8/22/2018 8:00,30.1,24.4,28.4,53.03,48.03,50.78,190,6.33
676,8/22/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
677,8/22/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
678,8/22/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
679,8/22/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
680,8/22/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
681,8/22/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
682,8/22/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
683,8/22/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
684,8/22/2018 17:00,29.38,23.68,27.68,47.8,42.8,45.55,479,6.39
685,8/22/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
686,8/24/2018 6:00,28.47,22.77,26.77,56.8,51.8,54.55,69,5.37
687,8/24/2018 7:00,29.38,23.68,27.68,56.14,51.14,53.89,120,5.75
688,8/24/2018 8:00,30.1,24.4,28.4,55,50,52.75,190,6.19
689,8/24/2018 9:00,30.6,24.9,28.9,49.8,44.8,47.55,330,6.6
690,8/24/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
691,8/24/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
692,8/24/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
693,8/24/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
694,8/24/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
695,8/24/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
696,8/24/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
697,8/24/2018 17:00,29.38,23.68,27.68,48.8,43.8,46.55,479,6.32
698,8/24/2018 18:00,28.1,22.4,26.4,50.8,45.8,48.55,357,5.81
699,8/25/2018 6:00,28.47,22.77,26.77,54.8,49.8,52.55,69,5.52
700,8/25/2018 7:00,29.38,23.68,27.68,54.47,49.47,52.22,120,5.89
701,8/25/2018 8:00,30.1,24.4,28.4,50.8,45.8,48.55,190,6.53
702,8/25/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
703,8/25/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
704,8/25/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
705,8/25/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
706,8/25/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
707,8/25/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
708,8/25/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
709,8/25/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
710,8/25/2018 17:00,29.38,23.68,27.68,50.8,45.8,48.55,479,6.17
711,8/25/2018 18:00,28.1,22.4,26.4,51.1,46.1,48.85,357,5.74
712,8/26/2018 6:00,29.38,23.68,27.68,59.8,54.8,57.55,120,5.54
713,8/26/2018 7:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
714,8/26/2018 8:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
715,8/26/2018 9:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
716,8/26/2018 10:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
717,8/26/2018 11:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
718,8/26/2018 12:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
719,8/26/2018 13:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
720,8/26/2018 14:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
721,8/26/2018 15:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
722,8/26/2018 16:00,29.38,23.68,27.68,49.8,44.8,47.55,479,6.25
723,8/26/2018 17:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
724,8/26/2018 18:00,27.88,22.18,26.18,54.8,49.8,52.55,304,5.3
725,8/27/2018 6:00,28.47,22.77,26.77,73.28,68.28,71.03,69,4.11
726,8/27/2018 7:00,29.38,23.68,27.68,66.8,61.8,64.55,120,5.04
727,8/27/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
728,8/27/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
729,8/27/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
730,8/27/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
731,8/27/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
732,8/27/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
733,8/27/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
734,8/27/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
735,8/27/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
736,8/27/2018 17:00,29.38,23.68,27.68,50.8,45.8,48.55,479,6.17
737,8/27/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
738,8/28/2018 6:00,28.47,22.77,26.77,73.28,68.28,71.03,69,4.11
739,8/28/2018 7:00,29.38,23.68,27.68,66.8,61.8,64.55,120,5.04
740,8/28/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
741,8/28/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
742,8/28/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
743,8/28/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
744,8/28/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
745,8/28/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
746,8/28/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
747,8/28/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
748,8/28/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
749,8/28/2018 17:00,29.38,23.68,27.68,51.25,46.25,49,479,6.1
750,8/28/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
751,8/29/2018 6:00,28.47,22.77,26.77,73.28,68.28,71.03,69,4.11
752,8/29/2018 7:00,29.38,23.68,27.68,66.8,61.8,64.55,120,5.04
753,8/29/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
754,8/29/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
755,8/29/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
756,8/29/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
757,8/29/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
758,8/29/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
759,8/29/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
760,8/29/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
761,8/29/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
762,8/29/2018 17:00,29.38,23.68,27.68,50.8,45.8,48.55,479,6.17
763,8/29/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
764,8/30/2018 6:00,28.47,22.77,26.77,73.28,68.28,71.03,60,4.11
765,8/30/2018 7:00,29.38,23.68,27.68,66.8,61.8,64.55,120,5.04
766,8/30/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
767,8/30/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
768,8/30/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
769,8/30/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
770,8/30/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
771,8/30/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
772,8/30/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
773,8/30/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
774,8/30/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
775,8/30/2018 17:00,29.38,23.68,27.68,51.25,46.25,49,479,6.1
776,8/30/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
777,9/3/2018 6:00,28.47,22.77,26.77,57.8,52.8,55.55,65,5.3
778,9/3/2018 7:00,29.38,23.68,27.68,55.8,50.8,53.55,120,5.82
779,9/3/2018 8:00,30.1,24.4,28.4,52.8,47.8,50.55,190,6.4
780,9/3/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
781,9/3/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
782,9/3/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
783,9/3/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
784,9/3/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
785,9/3/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
786,9/3/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
787,9/3/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
788,9/3/2018 17:00,29.38,23.68,27.68,50.8,45.8,48.55,479,6.17
789,9/3/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
790,9/4/2018 6:00,28.47,22.77,26.77,73.28,68.28,71.03,78,4.11
791,9/4/2018 7:00,29.38,23.68,27.68,66.8,61.8,64.55,120,5.04
792,9/4/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
793,9/4/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
794,9/4/2018 10:00,32.1,26.4,30.4,42.28,37.28,40.03,380,7.73
795,9/4/2018 11:00,33.38,27.68,31.68,37.8,32.8,35.55,406,8.35
796,9/4/2018 12:00,32.1,26.4,30.4,37.28,32.28,35.03,475,8.04
797,9/4/2018 13:00,33.58,27.88,31.88,11.8,6.8,9.55,533,9.8
798,9/4/2018 14:00,34.1,28.4,32.4,35.18,30.18,32.93,579,8.77
799,9/4/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
800,9/4/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
801,9/4/2018 17:00,29.38,23.68,27.68,51.36,46.36,49.11,479,6.1
802,9/4/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
803,9/5/2018 6:00,29.1,23.4,27.4,62.8,57.8,60.55,69,5.32
804,9/5/2018 7:00,31.4,25.7,29.7,66.8,61.8,64.55,120,5.83
805,9/5/2018 8:00,33.4,27.7,31.7,60.29,55.29,58.04,190,6.97
806,9/5/2018 9:00,35.6,29.9,33.9,50.8,45.8,48.55,330,8.24
807,9/5/2018 10:00,37.75,32.05,36.05,42.28,37.28,40.03,380,9.4
808,9/5/2018 11:00,39.9,34.2,38.2,37.8,32.8,35.55,406,10.19
809,9/5/2018 12:00,42.05,36.35,40.35,37.28,32.28,35.03,475,10.89
810,9/5/2018 13:00,39.1,33.4,37.4,11.8,6.8,9.55,533,11.15
811,9/5/2018 14:00,37.1,31.4,35.4,35.18,30.18,32.93,579,9.63
812,9/5/2018 15:00,34.6,28.9,32.9,40.8,35.8,38.55,518,8.48
813,9/5/2018 16:00,30.1,24.4,28.4,46.38,41.38,44.13,438,6.8
814,9/5/2018 17:00,29.38,23.68,27.68,50.36,45.36,48.11,479,6.17
815,9/5/2018 18:00,28.1,22.4,26.4,51.33,46.33,49.08,357,5.74
816,9/6/2018 6:00,29.8,24.1,28.1,60.36,55.36,58.11,69,5.63
817,9/6/2018 7:00,30.1,24.4,28.4,57.47,52.47,55.22,120,6.06
818,9/6/2018 8:00,32.1,26.4,30.4,60.29,55.29,58.04,190,6.6
819,9/6/2018 9:00,33.9,28.2,32.2,50.8,45.8,48.55,330,7.71
820,9/6/2018 10:00,35.1,29.4,33.4,42.28,37.28,40.03,380,8.68
821,9/6/2018 11:00,37.1,31.4,35.4,37.8,32.8,35.55,406,9.53
822,9/6/2018 12:00,39.1,33.4,37.4,37.28,32.28,35.03,475,10.09
823,9/6/2018 13:00,40.1,34.4,38.4,11.8,6.8,9.55,533,11.37
824,9/6/2018 14:00,41.1,35.4,39.4,35.18,30.18,32.93,579,10.71
825,9/6/2018 15:00,38.1,32.4,36.4,40.8,35.8,38.55,518,9.68
826,9/6/2018 16:00,37.1,31.4,35.4,46.38,41.38,44.13,438,9.09
827,9/6/2018 17:00,34.1,28.4,32.4,51.36,46.36,49.11,479,7.86
828,9/6/2018 18:00,30.1,24.4,28.4,51.33,46.33,49.08,357,6.46
829,9/5/2018 6:00,28.47,22.77,26.77,60.8,55.8,58.55,45,5.08
830,9/5/2018 7:00,29.38,23.68,27.68,61.3,56.3,59.05,120,5.39
831,9/5/2018 8:00,30.1,24.4,28.4,60.29,55.29,58.04,190,5.85
832,9/5/2018 9:00,30.6,24.9,28.9,50.8,45.8,48.55,330,6.53
833,9/5/2018 10:00,34.1,28.4,32.4,42.28,37.28,40.03,380,8.37
834,9/5/2018 11:00,35.8,30.1,34.1,37.8,32.8,35.55,406,9.07
835,9/5/2018 12:00,39.1,33.4,37.4,37.28,32.28,35.03,475,10.09
836,9/5/2018 13:00,40.1,34.4,38.4,37.28,32.28,35.03,475,10.36
837,9/5/2018 14:00,42.1,36.4,40.4,11.8,6.8,9.55,533,11.77
838,9/5/2018 15:00,38.1,32.4,36.4,35.18,30.18,32.93,579,9.91
839,9/5/2018 16:00,36.1,30.4,34.4,40.36,35.36,38.11,518,9.09
840,9/5/2018 17:00,29.38,23.68,27.68,46.38,41.38,44.13,438,6.46
841,9/5/2018 18:00,28.1,22.4,26.4,51.36,46.36,49.11,479,5.74
842,9/6/2018 6:00,28.47,22.77,26.77,60.29,55.29,58.04,69,5.08
843,9/6/2018 7:00,29.38,23.68,27.68,50.8,45.8,48.55,69,6.17
844,9/6/2018 8:00,30.1,24.4,28.4,42.28,37.28,40.03,120,7.07
845,9/6/2018 9:00,30.6,24.9,28.9,37.8,32.8,35.55,190,7.41
846,9/6/2018 10:00,35.1,29.4,33.4,37.28,32.28,35.03,330,8.95
847,9/6/2018 11:00,37.1,31.4,35.4,37.28,32.28,35.03,380,9.53
848,9/6/2018 12:00,39,33.3,37.3,11.8,6.8,9.55,406,11.15
849,9/6/2018 13:00,41.6,35.9,39.9,35.18,30.18,32.93,475,10.71
850,9/6/2018 14:00,38.1,32.4,36.4,40.36,35.36,38.11,533,9.68
